UnixTime,102,103,105,107,10C,10D,207,36F05
1272,平飞,平飞,平飞,静止,向左上升飞行,向右上升飞行,平飞,静止
1273,平飞,平飞,平飞,静止,向左上升飞行,向右上升飞行,平飞,静止
1274,平飞,平飞,平飞,静止,向左上升飞行,向右上升飞行,平飞,静止
1275,平飞,平飞,平飞,静止,向左上升飞行,向右上升飞行,平飞,静止
1276,平飞,平飞,平飞,静止,向左上升飞行,向右上升飞行,平飞,静止
1277,平飞,平飞,平飞,静止,向左上升飞行,向右上升飞行,平飞,静止
1278,平飞,平飞,平飞,静止,向左飞行,向右上升飞行,平飞,静止
1279,平飞,平飞,平飞,静止,向左飞行,向右上升飞行,平飞,静止
1280,平飞,平飞,平飞,静止,向左飞行,向右上升飞行,平飞,静止
1281,平飞,平飞,平飞,静止,向左飞行,向右上升飞行,平飞,静止
1282,平飞,向左飞行,平飞,静止,向左飞行,向右上升飞行,平飞,静止
1283,平飞,向左飞行,平飞,静止,向左飞行,向右上升飞行,平飞,静止
1284,平飞,向左飞行,平飞,静止,向左飞行,向右上升飞行,平飞,静止
1285,平飞,向左飞行,平飞,静止,向左飞行,向右上升飞行,平飞,静止
1286,平飞,向左飞行,平飞,静止,向左飞行,向右上升飞行,平飞,静止
1287,平飞,向左飞行,平飞,静止,向左飞行,向右上升飞行,平飞,静止
1288,平飞,向左飞行,平飞,静止,向左飞行,向右上升飞行,平飞,静止
1289,平飞,向左飞行,平飞,静止,向左飞行,向右上升飞行,平飞,静止
1290,平飞,向左飞行,平飞,静止,向左飞行,向右上升飞行,平飞,静止
1291,平飞,向左飞行,平飞,静止,向左飞行,向右上升飞行,平飞,静止
1292,平飞,向左飞行,平飞,静止,向左飞行,向右上升飞行,平飞,静止
1293,平飞,向左飞行,平飞,静止,向左飞行,向右上升飞行,平飞,静止
1294,平飞,向左飞行,平飞,静止,向左飞行,向左下降飞行,平飞,静止
1295,平飞,向左飞行,平飞,静止,向左飞行,向左下降飞行,平飞,静止
1296,平飞,向左飞行,平飞,静止,向左飞行,向左下降飞行,平飞,静止
1297,平飞,向左飞行,平飞,静止,向左飞行,向左下降飞行,平飞,静止
1298,平飞,向左飞行,平飞,静止,向左飞行,向左下降飞行,平飞,静止
1299,平飞,向左飞行,平飞,静止,向左飞行,向左下降飞行,平飞,静止
1300,平飞,向左飞行,平飞,静止,向左飞行,向左飞行,平飞,静止
1301,平飞,向左飞行,平飞,静止,向左飞行,向左飞行,平飞,静止
1302,平飞,向左上升飞行,平飞,静止,向左飞行,向左飞行,平飞,静止
1303,平飞,向左上升飞行,平飞,静止,向左飞行,向左飞行,平飞,静止
1304,平飞,向左上升飞行,平飞,静止,向左飞行,向左飞行,平飞,静止
1305,平飞,向左上升飞行,平飞,静止,向左飞行,向左飞行,平飞,静止
1306,平飞,向左上升飞行,平飞,静止,向左飞行,向左飞行,平飞,静止
1307,平飞,向左上升飞行,平飞,静止,向左飞行,向左飞行,平飞,静止
1308,平飞,向左上升飞行,平飞,静止,向左飞行,向左飞行,平飞,静止
1309,平飞,向左上升飞行,平飞,静止,向左飞行,向左飞行,平飞,静止
1310,平飞,向左飞行,平飞,静止,向左飞行,向左飞行,平飞,静止
1311,平飞,向左飞行,平飞,静止,向左飞行,向左飞行,平飞,静止
1312,平飞,向左飞行,平飞,静止,向左飞行,向左飞行,平飞,静止
1313,平飞,向左飞行,平飞,静止,向左飞行,向左飞行,平飞,静止
1314,平飞,向左飞行,平飞,静止,向左飞行,向左飞行,平飞,静止
1315,平飞,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1316,平飞,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1317,平飞,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1318,平飞,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1319,平飞,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1320,平飞,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1321,平飞,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1322,平飞,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1323,平飞,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1324,平飞,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1325,平飞,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1326,平飞,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1327,平飞,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1328,平飞,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1329,平飞,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1330,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1331,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1332,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1333,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1334,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1335,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1336,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1337,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1338,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1339,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1340,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1341,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1342,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1343,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1344,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1345,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1346,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1347,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1348,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1349,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1350,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1351,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1352,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1353,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1354,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1355,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1356,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1357,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1358,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1359,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1360,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1361,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1362,向右飞行,向左飞行,平飞,静止,向左飞行,向左上升飞行,平飞,静止
1363,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,平飞,静止
1364,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,平飞,静止
1365,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,平飞,静止
1366,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,平飞,静止
1367,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,平飞,静止
1368,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,平飞,静止
1369,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,平飞,静止
1370,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,平飞,静止
1371,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,平飞,静止
1372,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,平飞,静止
1373,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,平飞,静止
1374,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,平飞,静止
1375,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,平飞,静止
1376,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,平飞,静止
1377,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,平飞,静止
1378,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,平飞,静止
1379,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,平飞,静止
1380,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,平飞,静止
1381,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,平飞,静止
1382,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,平飞,静止
1383,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,平飞,静止
1384,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,平飞,静止
1385,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,平飞,静止
1386,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,平飞,静止
1387,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,平飞,静止
1388,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,平飞,静止
1389,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,平飞,静止
1390,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1391,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1392,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1393,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1394,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1395,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1396,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1397,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1398,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1399,向右飞行,向左上升飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1400,向右飞行,向左上升飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1401,向右飞行,向左上升飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1402,向右飞行,向左上升飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1403,向右飞行,向左上升飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1404,向右飞行,向左上升飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1405,向右飞行,向左上升飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1406,向右飞行,向左上升飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1407,向右飞行,向左上升飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1408,向右飞行,向左上升飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1409,向右飞行,向左上升飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1410,向右飞行,向左上升飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1411,向右飞行,向左上升飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1412,向右飞行,向左上升飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1413,向右飞行,向左上升飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1414,向右飞行,向左上升飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1415,向右飞行,向左下降飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1416,向右飞行,向左下降飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1417,向右飞行,向左下降飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1418,向右飞行,向左下降飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1419,向右飞行,向左下降飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1420,向右飞行,向左下降飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1421,向右飞行,向左下降飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1422,向右飞行,向左下降飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1423,向右飞行,向左下降飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1424,向右飞行,向左下降飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1425,向右飞行,向左下降飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1426,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1427,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1428,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左飞行,向左下降飞行,静止
1429,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,向左下降飞行,静止
1430,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,向左下降飞行,静止
1431,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,向左下降飞行,静止
1432,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,向左下降飞行,静止
1433,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,向左下降飞行,静止
1434,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,向左下降飞行,静止
1435,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,向左下降飞行,静止
1436,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,向左下降飞行,静止
1437,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,向左下降飞行,静止
1438,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,向左下降飞行,静止
1439,向右飞行,向左飞行,向左飞行,静止,向左飞行,向左上升飞行,向左下降飞行,静止
1440,向右飞行,向左飞行,向左飞行,静止,向右上升飞行,向左上升飞行,向左下降飞行,静止
1441,向右飞行,向左飞行,向左飞行,静止,向右上升飞行,向左上升飞行,向左下降飞行,静止
1442,向右飞行,向左飞行,向左飞行,静止,向右上升飞行,向左上升飞行,向左下降飞行,静止
1443,向右飞行,向左飞行,向左飞行,静止,向右上升飞行,向左上升飞行,向左下降飞行,静止
1444,向右飞行,向左飞行,向左飞行,静止,向右上升飞行,向右上升飞行,向左下降飞行,静止
1445,向右飞行,向左飞行,向左飞行,静止,向右上升飞行,向右上升飞行,向左下降飞行,静止
1446,向右飞行,向左飞行,向左飞行,静止,向右上升飞行,向右上升飞行,向左下降飞行,静止
1447,向右飞行,向左飞行,向左飞行,静止,向右上升飞行,向右上升飞行,向左下降飞行,静止
1448,向右飞行,向左飞行,向左飞行,静止,向右上升飞行,向右上升飞行,向左下降飞行,静止
1449,向右飞行,向左飞行,向左飞行,静止,平飞,向右上升飞行,向左下降飞行,静止
1450,向右飞行,向左飞行,向左飞行,静止,平飞,向右上升飞行,向左下降飞行,静止
1451,向右飞行,向左飞行,向左飞行,静止,平飞,向右上升飞行,向左下降飞行,静止
1452,向右飞行,向左飞行,向左飞行,静止,平飞,向右上升飞行,向左下降飞行,静止
1453,向右飞行,向左飞行,向左飞行,静止,平飞,向右上升飞行,向左下降飞行,静止
1454,向右飞行,向左飞行,向左飞行,静止,平飞,向右上升飞行,向左下降飞行,静止
1455,向右飞行,向左飞行,向左飞行,静止,平飞,向右上升飞行,向左下降飞行,静止
1456,向右飞行,向左飞行,向左飞行,静止,平飞,向右上升飞行,向左下降飞行,静止
1457,向右飞行,向左飞行,向左飞行,静止,平飞,向右上升飞行,向左下降飞行,静止
1458,向右飞行,向左飞行,向左飞行,静止,平飞,向右上升飞行,向左下降飞行,静止
1459,向右飞行,向左飞行,向左飞行,静止,平飞,向右上升飞行,向左下降飞行,静止
1460,向右飞行,向左飞行,向左飞行,静止,平飞,向右上升飞行,向左下降飞行,静止
1461,向右飞行,向左飞行,向左飞行,静止,平飞,向右上升飞行,向左下降飞行,静止
1462,向右飞行,向左飞行,向左飞行,静止,平飞,向右上升飞行,向左下降飞行,静止
1463,向右飞行,向左飞行,向左飞行,静止,平飞,向右上升飞行,向左下降飞行,静止
1464,向右飞行,向左飞行,向左飞行,静止,平飞,向右上升飞行,向左下降飞行,静止
1465,向右飞行,向左飞行,向左飞行,静止,平飞,向左上升飞行,向左下降飞行,静止
1466,向右飞行,向左飞行,向左飞行,静止,平飞,向左上升飞行,向左下降飞行,静止
1467,向右飞行,向左飞行,向左飞行,静止,平飞,向左上升飞行,向左下降飞行,静止
1468,向右飞行,向左飞行,向左飞行,静止,平飞,向左上升飞行,向左下降飞行,静止
1469,向右飞行,向左飞行,向左飞行,静止,平飞,向左上升飞行,向左下降飞行,静止
